customer_id,age,income,tenure_months,monthly_charges,contract_type,payment_method,total_calls,data_usage_gb,num_products,complaint_registered,churn
CUST001658,49,32369,33,61.59,One-Year,Bank Transfer,3,3.85,5,Yes,1
CUST001659,37,$73785,36,39.28,Two-Year,Bank Transfer,2,25.64,1,No,0
CUST001660,27,20,000,53,,Month-to-Month,Bank Transfer,40,20.35,4,No,0
CUST001661,75,$82527,3,82.87,Two-Year,Electronic Check,2,14.79,3,Yes,1
CUST001662,,20,000,22,69.68,One-Year,Credit Card,5,16.56,1,No,0
CUST001663,45,45527,7,40.93,One-Year,Bank Transfer,2,55.86,3,No,0
CUST001664,50,75K,5,70.48,Two-Year,Credit Card,2,48.96,5,Yes,0
CUST001665,46,49K,27,51.91,Two-Year,Electronic Check,3,20.67,5,Yes,1
CUST001666,35,67415,64,48.02,One-Year,Credit Card,8,12.82,2,No,0
CUST001667,69,20,000,54,48.57,One-Year,Electronic Check,4,31.51,5,No,0
CUST001668,41,53828,33,82.82,Two-Year,Credit Card,5,20.53,2,Yes,1
CUST001669,,98015,15,62.3,Two-Year,Bank Transfer,4,42.62,4,Yes,1
CUST001670,45,,-2,57.77,Two-Year,Credit Card,5,24.25,2,Yes,0
CUST001671,24,43K,41,70.13,Two-Year,Electronic Check,1,9.95,1,No,0
CUST001672,,$43611,36,80.76,Two-Year,Electronic Check,4,64.68,2,Yes,0
CUST001673,58,57K,46,72.42,Month-to-Month,Credit Card,3,11.45,3,No,0
CUST001674,,80K,50,37.78,One-Year,Credit Card,41,15.8,4,No,0
CUST001675,63,76813,15,68.55,Month-to-Month,Credit Card,5,9.24,2,No,1
CUST001676,,71046,17,73.51,One-Year,Bank Transfer,2,21.43,5,No,0
CUST001677,,92260,9,66.74,Two-Year,Bank Transfer,3,11.49,4,Yes,1
CUST001678,57,28,522,19,52.58,Two-Year,Bank Transfer,3,1.19,2,No,0
CUST001679,72,$44049,67,49.8,Two-Year,Credit Card,5,7.05,5,No,0
CUST001680,78,$72695,24,93.17,Two-Year,Bank Transfer,1,55.84,5,Yes,1
CUST001681,46,110K,-2,37.11,One-Year,Bank Transfer,6,9.66,4,No,0
CUST001682,,49,219,50,62.46,Month-to-Month,Electronic Check,4,14.43,5,Yes,1
CUST001683,56,$89337,50,86.96,Two-Year,Credit Card,1,27.75,5,No,0
CUST001684,26,50549,20,51.32,Two-Year,Electronic Check,4,56.07,5,Yes,0
CUST001685,36,74,526,47,62.67,Two-Year,Bank Transfer,2,61.04,4,No,0
CUST001686,18,$27536,55,34.97,One-Year,Bank Transfer,38,30.68,5,No,0
CUST001687,45,$45433,67,,One-Year,Bank Transfer,3,23.87,2,No,1
CUST001688,39,27,588,69,58.47,Two-Year,Electronic Check,23,39.97,5,No,1
CUST001689,64,$41563,59,,Month-to-Month,Bank Transfer,17,24.11,5,No,1
CUST001690,,94K,37,87.25,Month-to-Month,Bank Transfer,7,21.94,4,No,0
CUST001691,32,97283,-9,87.44,Two-Year,Credit Card,2,18.39,2,No,0
CUST001692,30,54K,6,32.38,Month-to-Month,Bank Transfer,4,18.82,5,Yes,0
CUST001693,18,37,813,27,48.56,Month-to-Month,Electronic Check,5,3.34,4,Yes,1
CUST001694,18,,53,65.71,One-Year,Credit Card,6,4.83,1,No,0
CUST001695,71,72636,21,24.78,Month-to-Month,Electronic Check,1,13.3,1,Yes,1
CUST001696,24,73632,32,56.19,One-Year,Bank Transfer,1,4.77,2,Yes,0
CUST001697,18,20K,24,99.59,Two-Year,Credit Card,1,69.49,5,No,0
CUST001698,31,20,000,17,61.28,Month-to-Month,Electronic Check,33,41.16,4,Yes,1
CUST001699,40,35310,32,42.71,Two-Year,Bank Transfer,1,16.88,1,No,0
CUST001700,47,$37353,72,55.2,Two-Year,Bank Transfer,3,22.23,4,Yes,0
CUST001701,44,46K,24,,One-Year,Bank Transfer,5,13.65,4,Yes,0
CUST001702,38,,29,100.23,Two-Year,Bank Transfer,5,5.05,1,Yes,1
CUST001703,35,40,085,33,106.36,Month-to-Month,Bank Transfer,2,29.93,3,No,1
CUST001704,19,90,638,70,85.13,One-Year,Credit Card,17,11.04,4,No,0
CUST001705,46,38K,23,89.89,Month-to-Month,Credit Card,3,42.73,2,Yes,1
CUST001706,33,127,327,27,101.56,One-Year,Bank Transfer,6,4.49,3,Yes,0
CUST001707,37,134460,20,49.66,Month-to-Month,Electronic Check,1,38.78,1,Yes,0
CUST001708,26,49K,48,49.51,Two-Year,Bank Transfer,1,5.36,2,No,0
CUST001709,,25,805,56,70.77,One-Year,Credit Card,2,36.87,2,No,1
CUST001710,,34,003,32,25.57,Two-Year,Bank Transfer,37,41.12,1,Yes,1
CUST001711,18,51716,9,66.83,Two-Year,Bank Transfer,4,26.05,1,Yes,0
CUST001712,47,20,000,32,81.53,Month-to-Month,Bank Transfer,1,28.36,1,No,0
CUST001713,33,49071,1,79.25,Two-Year,Bank Transfer,1,30.72,5,No,0
CUST001714,37,97K,6,50.14,Two-Year,Bank Transfer,5,3.68,1,Yes,0
CUST001715,102,61K,42,105.34,One-Year,Credit Card,3,26.74,1,No,0
CUST001716,78,82855,57,56.05,Month-to-Month,Credit Card,5,1,5,No,0
CUST001717,22,$30543,40,112.01,One-Year,Credit Card,1,5.77,5,No,0
CUST001718,33,74,454,10,59.44,Two-Year,Credit Card,1,9.17,4,No,0
CUST001719,30,95180,66,53.59,Two-Year,Credit Card,4,22.36,2,No,1
CUST001720,64,23,996,7,,Two-Year,Bank Transfer,3,32.96,3,No,0
CUST001721,,,29,83.12,Month-to-Month,Credit Card,5,3.33,1,Yes,0
CUST001722,58,,23,57.81,Month-to-Month,Bank Transfer,45,42.73,2,No,1
CUST001723,30,$98371,17,102.11,Month-to-Month,Credit Card,2,51.11,1,No,0
CUST001724,37,20K,57,62.01,Two-Year,Bank Transfer,5,14.65,1,Yes,0
CUST001725,31,87K,48,28.62,Two-Year,Bank Transfer,26,4.9,3,No,1
CUST001726,45,$25062,52,75.61,Two-Year,Credit Card,3,9.07,3,No,0
CUST001727,45,78K,50,52.8,Two-Year,Bank Transfer,3,39.81,4,No,1
CUST001728,39,22K,20,94.92,Two-Year,Electronic Check,1,31.43,4,Yes,1
CUST001729,59,$93816,10,71.65,Month-to-Month,Bank Transfer,4,23.58,5,Yes,1
CUST001730,23,27K,17,71.15,One-Year,Bank Transfer,7,17.68,3,Yes,1
CUST001731,35,$71660,33,70.46,One-Year,Bank Transfer,7,19.28,4,No,0
CUST001732,50,89277,17,21.9,One-Year,Credit Card,3,12.92,4,No,0
CUST001733,74,37K,9,91.81,Month-to-Month,Credit Card,4,17.89,4,No,0
CUST001734,49,20000,18,111.52,Month-to-Month,Electronic Check,3,3.3,3,Yes,0
CUST001735,28,$112524,30,46.37,Two-Year,Bank Transfer,4,14.38,1,No,0
CUST001736,28,61,070,7,47.07,Two-Year,Bank Transfer,4,70.52,4,Yes,1
CUST001737,60,91K,50,80.14,One-Year,Electronic Check,7,36.83,5,No,1
CUST001738,58,62505,69,42.21,Month-to-Month,Credit Card,47,31.67,1,Yes,1
CUST001739,,35,868,3,33.13,Two-Year,Bank Transfer,3,12.24,2,No,0
CUST001740,57,,6,65.35,Two-Year,Electronic Check,2,8.32,1,No,0
CUST001741,,41096,55,48.5,Two-Year,Bank Transfer,4,66.79,4,Yes,0
CUST001742,,28,380,61,61.49,One-Year,Electronic Check,0,0.82,2,No,0
CUST001743,40,20000,15,77.31,Month-to-Month,Credit Card,3,9.15,3,No,1
CUST001744,44,$63112,35,63.06,One-Year,Electronic Check,4,54.07,2,No,0
CUST001745,40,$30608,21,82.81,Month-to-Month,Electronic Check,1,3.61,2,Yes,1
CUST001746,27,,57,79.51,Two-Year,Electronic Check,2,15.92,1,Yes,0
CUST001747,47,44K,12,83.43,Month-to-Month,Credit Card,2,14.37,5,No,0
CUST001748,,63,997,31,20,Two-Year,Bank Transfer,1,4.49,1,No,0
CUST001749,43,44K,19,63.03,One-Year,Bank Transfer,5,40.18,5,Yes,0
CUST001750,19,49K,2,,One-Year,Credit Card,48,8.63,2,No,1
CUST001751,25,69,218,34,61.17,Two-Year,Electronic Check,1,39.21,2,No,0
CUST001752,46,,24,82.18,Two-Year,Electronic Check,5,9.97,3,No,0
CUST001753,30,,15,101.51,Two-Year,Electronic Check,3,39.76,2,No,0
CUST001754,34,36K,26,80.29,One-Year,Credit Card,3,11.44,4,No,0
CUST001755,29,46954,16,,Month-to-Month,Credit Card,0,26.55,1,No,0
CUST001756,56,26,189,20,,One-Year,Electronic Check,3,33.65,3,No,0
CUST001757,23,20,000,3,74.2,One-Year,Bank Transfer,1,37.57,2,No,1
CUST001758,60,60095,35,,Two-Year,Bank Transfer,4,30.53,3,No,0
CUST001759,,57,267,3,46.69,Month-to-Month,Credit Card,5,16.53,2,Yes,1
CUST001760,,58699,47,75.38,Two-Year,Credit Card,2,13.59,5,No,0
CUST001761,63,$44883,49,68.32,Month-to-Month,Credit Card,28,12.12,4,No,1
CUST001762,47,54K,21,108.33,One-Year,Bank Transfer,5,3.66,3,No,0
CUST001763,35,75K,59,115.96,Month-to-Month,Credit Card,5,50.41,2,Yes,1
CUST001764,40,44K,56,21.73,Two-Year,Credit Card,2,4.71,3,No,0
CUST001765,38,81K,4,54.91,Month-to-Month,Credit Card,2,45.08,4,No,1
CUST001766,57,71949,40,29.39,One-Year,Credit Card,2,6.67,3,No,1
CUST001767,95,$68022,69,90.62,One-Year,Credit Card,5,22.05,5,No,0
CUST001768,49,$34856,60,75.47,Two-Year,Bank Transfer,3,47.41,4,No,0
CUST001769,,$77613,31,102.41,Month-to-Month,Credit Card,5,36.62,1,No,1
CUST001770,19,,25,,Month-to-Month,Credit Card,4,28.07,4,No,0
CUST001771,48,100,069,53,25.04,Two-Year,Credit Card,1,48.36,4,No,0
CUST001772,43,49819,17,41.61,Month-to-Month,Electronic Check,5,58.33,3,Yes,0
CUST001773,25,68074,71,96.3,Month-to-Month,Bank Transfer,34,0.1,2,Yes,1
CUST001774,52,20K,8,76.7,Month-to-Month,Bank Transfer,3,13.47,5,No,0
CUST001775,44,43366,11,72.5,Two-Year,Mailed Check,24,40.67,1,No,0
CUST001776,43,25K,62,43.72,Month-to-Month,Credit Card,4,9.25,5,No,0
CUST001777,30,32K,-3,55.98,One-Year,Credit Card,2,60.74,2,No,0
CUST001778,50,$33694,48,20.84,Month-to-Month,Credit Card,3,24.79,2,Yes,1
CUST001779,25,66,860,46,41.62,Two-Year,Credit Card,1,23.42,3,Yes,0
CUST001780,37,72,337,3,58.56,Month-to-Month,Credit Card,3,14.12,3,Yes,1
CUST001781,45,$32890,58,47.02,Two-Year,Credit Card,3,34.16,4,Yes,1
CUST001782,36,20000,44,78.44,One-Year,Bank Transfer,1,20.15,1,No,1
CUST001783,41,,47,76.21,One-Year,Credit Card,3,47.45,2,Yes,1
CUST001784,,35933,20,42.63,One-Year,Electronic Check,1,26.98,5,No,0
CUST001785,56,64853,23,32.32,Month-to-Month,Credit Card,0,2.79,3,Yes,1
CUST001786,28,$27678,27,,Month-to-Month,Credit Card,8,60.51,3,Yes,1
CUST001787,19,20K,5,77.53,Month-to-Month,Credit Card,3,8,3,No,1
CUST001788,59,278166,56,63.67,Month-to-Month,Credit Card,38,35.92,1,Yes,1
CUST001789,39,$25790,28,58.11,Two-Year,Bank Transfer,2,51.48,2,No,0
CUST001790,52,$32725,4,78.7,Two-Year,Electronic Check,31,28.96,2,Yes,1
CUST001791,36,52449,58,107.61,Two-Year,Credit Card,3,32.32,3,Yes,0
CUST001792,21,61282,62,108.3,Month-to-Month,Credit Card,3,8.35,4,Yes,1
CUST001793,18,66K,72,36.66,One-Year,Credit Card,3,6.51,4,Yes,0
CUST001794,50,62,965,36,,Month-to-Month,Credit Card,3,21.6,5,No,1
CUST001795,30,38K,46,44.86,Month-to-Month,Credit Card,1,24.52,5,No,1
CUST001796,50,96,755,41,65.57,Month-to-Month,Bank Transfer,4,33.58,5,No,0
CUST001797,,44,843,27,20,Two-Year,Credit Card,44,45.52,1,No,0
CUST001798,52,,51,52.85,Month-to-Month,Electronic Check,2,2.68,1,No,0
CUST001799,29,$72903,43,55.54,Month-to-Month,Electronic Check,4,20.29,5,No,1
CUST001800,53,36,232,22,69.47,Month-to-Month,Electronic Check,0,27.24,3,No,0
CUST001801,,,7,68.43,Two-Year,Electronic Check,1,37.29,2,No,0
CUST001802,,99,735,31,69.16,Month-to-Month,Bank Transfer,2,24.97,3,No,1
CUST001803,44,72K,15,52.26,One-Year,Credit Card,3,51.2,1,No,0
CUST001804,51,69,675,1,20,Month-to-Month,Credit Card,7,15.8,4,No,1
CUST001805,40,76136,14,20,Two-Year,Bank Transfer,3,57.96,2,Yes,1
CUST001806,32,77K,13,,Two-Year,Credit Card,0,56.31,2,No,0
CUST001807,41,$68979,54,59.18,Two-Year,Bank Transfer,3,14.41,2,No,0
CUST001808,18,26,207,38,71.25,Month-to-Month,Bank Transfer,40,15.19,4,No,1
CUST001809,,273K,72,67.54,One-Year,Credit Card,49,12.83,4,No,0
CUST001810,35,,9,80.98,Two-Year,Credit Card,3,11.14,5,Yes,0
CUST001811,59,$20000,43,,One-Year,Credit Card,7,40.77,5,No,0
CUST001812,33,,45,81.61,Month-to-Month,Mailed Check,4,13.49,1,No,0
CUST001813,35,45,648,16,58.27,One-Year,Bank Transfer,5,46.34,1,No,1
CUST001814,85,$68568,28,65.44,One-Year,Bank Transfer,1,26.76,4,No,0
CUST001815,,78494,-1,26.62,Month-to-Month,Credit Card,2,49.81,1,No,1
CUST001816,21,40546,29,56.13,Month-to-Month,Electronic Check,1,12.34,2,No,1
CUST001817,54,48235,41,65.12,Two-Year,Bank Transfer,3,43.75,1,Yes,0
CUST001818,,,48,97.39,Two-Year,Bank Transfer,3,28.15,5,No,0
CUST001819,31,84787,44,52.62,One-Year,Credit Card,50,35.63,5,No,0
CUST001820,54,34,312,2,100.2,One-Year,Credit Card,6,52.69,2,No,0
CUST001821,34,35,968,3,81.55,Two-Year,Credit Card,2,26.45,5,No,1
CUST001822,,35931,3,62.01,Two-Year,Credit Card,4,35.77,3,Yes,0
CUST001823,48,43083,2,68.82,Two-Year,Electronic Check,4,29.14,4,Yes,1
CUST001824,51,63,363,40,88.53,Month-to-Month,Electronic Check,2,5.68,1,Yes,1
CUST001825,47,63K,50,71.03,Month-to-Month,Bank Transfer,3,65.55,2,No,0
CUST001826,45,53K,3,33.38,Two-Year,Credit Card,4,14.83,1,No,0
CUST001827,41,71K,51,87.55,Two-Year,Credit Card,5,41.93,4,Yes,1
CUST001828,29,,42,41.93,Month-to-Month,Credit Card,0,33.67,4,No,0
CUST001829,,62K,-1,71.62,Two-Year,Electronic Check,23,81.21,1,No,0
CUST001830,54,28987,37,110,One-Year,Bank Transfer,2,27.52,5,Yes,0
CUST001831,54,$38948,4,72.28,Month-to-Month,Bank Transfer,29,16.18,2,No,1
CUST001832,74,$27218,70,118.28,One-Year,Credit Card,42,6.03,5,No,0
CUST001833,39,$99744,39,47.06,Two-Year,Electronic Check,1,22.74,1,Yes,1
CUST001834,38,79762,9,89.45,One-Year,Credit Card,3,1.72,2,No,0
CUST001835,43,$81344,-8,79.7,Two-Year,Credit Card,5,12.71,2,No,1
CUST001836,54,65269,65,86.6,One-Year,Credit Card,3,17.46,5,No,0
CUST001837,51,81585,4,100.86,Two-Year,Credit Card,1,34,1,No,0
CUST001838,44,82661,8,78.66,Two-Year,Electronic Check,4,26.54,3,No,1
CUST001839,39,55K,25,20.16,Month-to-Month,Credit Card,1,13.32,4,No,0
CUST001840,40,61,620,42,101.5,Month-to-Month,Bank Transfer,6,9.22,4,Yes,1
CUST001841,59,$41853,7,88.96,One-Year,Bank Transfer,3,45.18,1,No,0
CUST001842,20,32K,15,90,One-Year,Credit Card,4,35,4,No,0
CUST001843,45,,37,68,One-Year,Credit Card,5,19.37,2,No,1
CUST001844,74,69092,18,,Two-Year,Bank Transfer,2,38.6,3,No,0
CUST001845,38,$75846,67,108.88,Month-to-Month,Electronic Check,3,32.39,2,No,1
CUST001846,43,$68330,64,73.77,Two-Year,Credit Card,4,9.61,3,Yes,1
CUST001847,46,,72,64.33,One-Year,Credit Card,1,32.5,5,No,0
CUST001848,27,58K,16,90.01,One-Year,Bank Transfer,4,18.6,4,Yes,0
CUST001849,53,49K,7,95.92,Month-to-Month,Credit Card,15,15.98,1,No,0
CUST001850,18,67923,38,71.96,Two-Year,Electronic Check,3,0.88,2,No,0
CUST001851,49,59532,5,65.31,Month-to-Month,Bank Transfer,47,19.33,3,No,1
CUST001852,34,49,685,47,57.73,Month-to-Month,Bank Transfer,4,29.94,1,No,1
CUST001853,65,30,207,7,,Month-to-Month,Bank Transfer,2,32.95,2,No,1
CUST001854,61,89,341,72,,Month-to-Month,Electronic Check,34,50.51,4,No,0
CUST001855,,66K,5,,Two-Year,Bank Transfer,4,43.75,5,No,0
CUST001856,60,,45,87.68,Two-Year,Credit Card,1,5.02,1,No,0
CUST001857,54,129K,33,68.63,Two-Year,Credit Card,1,42.28,5,No,0
CUST001858,48,100K,19,70.4,One-Year,Electronic Check,1,42.55,5,Yes,0
CUST001859,51,$26965,13,104.66,Two-Year,Credit Card,5,3.38,4,No,0
CUST001860,34,47054,33,73.16,Two-Year,Electronic Check,6,16.62,3,No,1
CUST001861,,$77970,47,38.93,Two-Year,Credit Card,4,14.63,3,Yes,0
CUST001862,58,68161,47,54.43,Two-Year,Credit Card,7,45.45,2,No,0
CUST001863,34,20,000,21,35.06,One-Year,Bank Transfer,4,9.28,4,No,0
CUST001864,50,59,324,59,74.82,Two-Year,Bank Transfer,33,6.24,4,Yes,0
CUST001865,58,20,000,16,60.04,Two-Year,Electronic Check,4,28.31,5,No,0
CUST001866,95,20000,46,78.07,Month-to-Month,Electronic Check,3,11.57,2,Yes,0
CUST001867,45,53K,-5,74.86,Two-Year,Bank Transfer,1,10.08,2,No,0
CUST001868,49,49K,13,35.24,Month-to-Month,Bank Transfer,0,5.56,3,No,1
CUST001869,48,20,964,13,50.06,Month-to-Month,Electronic Check,4,31.13,4,Yes,0
CUST001870,55,$55519,53,64.09,Two-Year,Bank Transfer,2,10.94,3,No,1
CUST001871,44,64,441,70,67.77,Month-to-Month,Bank Transfer,8,1.66,3,No,1
CUST001872,,29374,63,40.05,Month-to-Month,Credit Card,2,30.1,2,No,1
CUST001873,18,59,542,44,,One-Year,Credit Card,4,38.47,4,Yes,0
CUST001874,24,98771,34,48.92,Two-Year,Bank Transfer,3,41.13,2,No,0
CUST001875,12,,69,62.54,One-Year,Credit Card,4,26.32,2,No,0
CUST001876,58,,8,67.68,One-Year,Credit Card,4,26.38,4,Yes,0
CUST001877,36,$80757,50,57.16,One-Year,Bank Transfer,2,12.13,1,No,0
CUST001878,39,54K,-5,59.16,One-Year,Bank Transfer,3,35.1,3,No,0
CUST001879,52,,15,45.79,Two-Year,Electronic Check,37,38.84,1,No,0
CUST001880,44,38554,13,64.29,Two-Year,Bank Transfer,5,29.46,4,Yes,0
CUST001881,53,42,721,70,72.88,Two-Year,Credit Card,3,4.68,2,No,0
CUST001882,31,65806,19,,Two-Year,Bank Transfer,30,9.33,5,No,1
CUST001883,18,50922,41,20,Two-Year,Credit Card,2,33.91,3,No,0
CUST001884,,,68,101.03,One-Year,Bank Transfer,4,2.22,5,Yes,1
CUST001885,44,104942,54,32.51,Month-to-Month,Bank Transfer,3,34.58,2,No,0
CUST001886,46,$79282,8,41.41,Two-Year,Electronic Check,1,7.06,5,Yes,1
CUST001887,,25,114,41,65.61,Month-to-Month,Bank Transfer,2,9.88,3,No,0
CUST001888,50,67,442,8,,Two-Year,Bank Transfer,2,54.49,4,No,1
CUST001889,49,50293,21,,Two-Year,Bank Transfer,1,15.31,4,Yes,1
CUST001890,29,61,881,21,96.69,Month-to-Month,Bank Transfer,5,4.19,1,No,1
CUST001891,35,57K,70,30.67,Two-Year,Credit Card,3,55.24,5,No,0
CUST001892,47,,15,83.16,One-Year,Credit Card,1,7.7,2,No,0
CUST001893,47,48668,57,75.66,Month-to-Month,Credit Card,1,16.21,2,Yes,0
CUST001894,56,20K,3,,Month-to-Month,Bank Transfer,21,6.65,2,No,1
CUST001895,22,74627,8,69.27,Two-Year,Electronic Check,3,45.87,1,No,0
CUST001896,43,20K,7,77.35,One-Year,Electronic Check,2,35.9,5,No,0
CUST001897,35,60173,61,36.43,Two-Year,Bank Transfer,5,21.37,4,Yes,1
CUST001898,30,62K,45,55.74,One-Year,Credit Card,5,21.65,4,No,0
CUST001899,22,94356,-2,57.54,One-Year,Bank Transfer,1,41.85,1,Yes,1
CUST001900,25,30429,-10,65.42,Month-to-Month,Bank Transfer,4,17.6,4,No,0
CUST001901,,67K,47,78.81,One-Year,Credit Card,4,63.98,5,Yes,1
CUST001902,20,56,482,58,32.64,One-Year,Electronic Check,6,6.38,2,No,0
CUST001903,58,67K,50,,Two-Year,Bank Transfer,3,10.99,3,No,0
CUST001904,54,,69,43.94,Month-to-Month,Electronic Check,2,49.7,3,No,0
CUST001905,,40K,10,43.05,One-Year,Credit Card,30,39.61,1,No,1
CUST001906,23,$84164,64,37.88,One-Year,Credit Card,5,35.71,4,No,1
CUST001907,32,20000,46,43.27,One-Year,Bank Transfer,5,35.22,2,No,0
CUST001908,59,80356,57,100.23,Two-Year,Electronic Check,10,7.96,5,No,0
CUST001909,62,70307,40,60.05,Two-Year,Electronic Check,5,30.61,1,Yes,0
CUST001910,,44K,24,27.43,Two-Year,Credit Card,2,38.66,1,Yes,0
CUST001911,44,88913,10,69.67,Month-to-Month,Electronic Check,1,53.33,3,No,1
CUST001912,50,$65754,8,44.18,One-Year,Bank Transfer,1,31.65,1,No,1
CUST001913,53,41K,72,85.54,Two-Year,Electronic Check,7,28.18,1,Yes,1
CUST001914,32,73,671,52,110.54,One-Year,Credit Card,1,17.26,3,No,0
CUST001915,53,20,000,25,99.44,One-Year,Bank Transfer,5,16.07,1,Yes,0
CUST001916,27,32394,2,118.01,One-Year,Bank Transfer,3,51.94,4,No,1
CUST001917,,86837,61,,Two-Year,Credit Card,3,4.55,3,Yes,0
CUST001918,19,,13,34.71,One-Year,Credit Card,5,44.23,5,Yes,0
CUST001919,35,,48,61.87,Two-Year,Credit Card,5,8.35,4,No,0
CUST001920,,29762,7,82.17,One-Year,Bank Transfer,2,21.57,3,Yes,1
CUST001921,55,38259,44,,Month-to-Month,Credit Card,4,41.85,4,No,1
CUST001922,61,20000,14,45.09,One-Year,Bank Transfer,3,4.07,4,No,0
CUST001923,,$56860,39,27.04,Two-Year,Credit Card,3,22.28,3,No,1
CUST001924,53,74,304,7,47.44,One-Year,Credit Card,0,31.78,4,No,0
CUST001925,45,$69051,8,89.34,One-Year,Credit Card,2,35.86,3,No,1
CUST001926,18,,32,75.68,Month-to-Month,Bank Transfer,4,69.09,1,No,0
CUST001927,38,46282,59,20,Two-Year,Credit Card,3,44.02,1,Yes,0
CUST001928,21,76K,44,93.43,Month-to-Month,Credit Card,0,4.99,2,No,0
CUST001929,42,35K,6,67.31,One-Year,Credit Card,6,21.74,4,No,1
CUST001930,49,$85690,9,,Month-to-Month,Credit Card,1,48.17,4,No,1
CUST001931,30,$61875,62,47.38,Month-to-Month,Bank Transfer,4,23.85,3,Yes,0
CUST001932,55,$58180,9,27.72,Month-to-Month,Bank Transfer,3,21.92,3,No,0
CUST001933,18,20,000,44,24.29,Month-to-Month,Bank Transfer,6,33.94,4,Yes,1
CUST001934,52,24966,7,52.84,Month-to-Month,Bank Transfer,4,13.95,3,Yes,0
CUST001935,49,43355,53,135.43,Month-to-Month,Electronic Check,2,10.86,2,No,1
CUST001936,36,48209,70,58.78,Month-to-Month,Credit Card,5,49.39,5,No,0
CUST001937,36,104,099,50,75,Month-to-Month,Bank Transfer,4,9.94,4,Yes,0
CUST001938,46,$63367,58,61.32,One-Year,Credit Card,46,48.22,3,No,0
CUST001939,38,,27,53.84,Month-to-Month,Credit Card,2,13.64,5,No,1
CUST001940,31,20,000,56,65.39,One-Year,Bank Transfer,2,24.57,2,No,0
CUST001941,42,,10,61.4,Month-to-Month,Bank Transfer,5,63.55,2,No,1
CUST001942,59,37K,54,,Month-to-Month,Credit Card,6,84.68,3,No,1
CUST001943,34,,34,78.01,Month-to-Month,Bank Transfer,21,38.88,1,Yes,1
CUST001944,,46,115,33,22.61,Month-to-Month,Bank Transfer,1,9.43,5,No,1
CUST001945,37,51093,56,59.6,Two-Year,Credit Card,0,20.24,4,No,0
CUST001946,,,56,83.8,One-Year,Credit Card,1,17.43,3,No,1
CUST001947,,28,074,13,44.36,One-Year,Credit Card,8,48.42,5,No,0
CUST001948,40,20,000,51,,Month-to-Month,Credit Card,3,25.77,1,No,1
CUST001949,28,58273,64,87.33,Two-Year,Bank Transfer,4,23.89,3,No,0
CUST001950,47,$40575,43,54.68,Two-Year,Bank Transfer,2,39.18,5,Yes,0
CUST001951,53,24K,25,79.94,Month-to-Month,Credit Card,2,39.7,2,No,0
CUST001952,52,$92656,35,62.4,One-Year,Bank Transfer,3,36.19,5,Yes,1
CUST001953,,58147,31,64.65,Two-Year,Bank Transfer,4,9.37,5,No,0
CUST001954,36,49339,64,75.02,Two-Year,Electronic Check,3,7.58,5,Yes,0
CUST001955,85,71706,22,97.2,Two-Year,Credit Card,3,34.47,2,No,0
CUST001956,42,$50007,56,65.09,Two-Year,Credit Card,4,28.04,3,No,0
CUST001957,37,$56530,16,95.33,Two-Year,Credit Card,7,23.16,4,No,0
CUST001958,21,48K,63,61.77,Month-to-Month,Bank Transfer,0,10.77,4,Yes,1
CUST001959,39,70K,26,69.08,Month-to-Month,Electronic Check,4,7.51,2,Yes,0
CUST001960,50,28377,6,88.46,Month-to-Month,Bank Transfer,49,23.39,1,No,1
CUST001961,60,53,388,51,20,One-Year,Electronic Check,8,55.36,3,No,0
CUST001962,,90K,5,77.41,One-Year,Credit Card,3,50.45,5,No,0
CUST001963,37,46K,72,90.26,Two-Year,Bank Transfer,2,38.72,2,No,1
CUST001964,27,99720,65,36.39,Two-Year,Credit Card,4,36.67,4,Yes,0
CUST001965,,72K,31,44.16,Two-Year,Bank Transfer,2,16.57,3,Yes,0
CUST001966,18,27K,67,,Two-Year,Credit Card,1,60.51,5,Yes,0
CUST001967,,$122421,62,67.88,One-Year,Credit Card,1,39.89,3,No,0
CUST001968,62,,63,33.32,One-Year,Credit Card,0,7.01,3,No,0
CUST001969,46,61K,38,29.08,Two-Year,Bank Transfer,6,1.04,1,No,0
CUST001970,45,35437,49,73.96,Two-Year,Credit Card,5,0.84,1,Yes,0
CUST001971,,50742,69,57.38,Two-Year,Credit Card,1,33.44,1,No,0
CUST001972,,64,156,69,60.56,One-Year,Bank Transfer,0,13.18,4,No,1
CUST001973,58,48K,21,20,One-Year,Electronic Check,0,22.64,4,No,0
CUST001974,44,$20000,21,44.26,Two-Year,Electronic Check,4,31.78,4,No,0
CUST001975,49,48K,64,52.71,Month-to-Month,Credit Card,0,3.44,1,No,1
CUST001976,,91,744,11,49.59,One-Year,Bank Transfer,3,20.58,1,No,1
CUST001977,34,109411,68,75.01,Two-Year,Credit Card,3,16.22,2,No,0
CUST001978,32,63,266,55,74.73,Month-to-Month,Electronic Check,3,44.93,5,No,0
CUST001979,12,71382,20,80.38,One-Year,Credit Card,5,52.98,3,No,0
CUST001980,34,$39182,72,,Two-Year,Credit Card,3,38.48,4,Yes,1
CUST001981,66,47K,43,,Two-Year,Bank Transfer,7,25.29,1,No,1
CUST001982,,80,060,60,62.01,Month-to-Month,Bank Transfer,3,28.69,2,No,0
CUST001983,27,20000,5,,Two-Year,Credit Card,1,60.77,4,No,0
CUST001984,53,29529,50,59.78,Two-Year,Bank Transfer,2,18.38,5,No,0
